WLYW,84;37;70;20;63;89;9;54;33;78;83;24;20;73;94;79;32;26;12;50;88;20;9;11;48;16;63;93;88;19;95;81;14;33;55;37;61;93;26;5;62;29;60;62;92;72;12;58;35;93;20;49;60;24;36;30;65;63;42;25;40;73;6;41;71;82;14;95;8;48;73;25;35;12;10;69;41;46;56;7;82;98;68;38;88;63;39;64;95;42;19;5;89;56;9;45;99;73;0;45
C4QG,76;18;91;84;47;2;93;86;93;38;86;68;20;43;56;0;39;43;13;17;6;40;83;14;69;82;36;28;21;40;10;60;1;12;86;87;61;42;54;42;47;94;41;3;24;93;71;73;2;43;51;84;92;55;70;32;44;34;52;96;47;96;53;32;60;72;34;60;86;76;63;68;68;37;47;20;88;54;87;77;40;68;23;23;42;69;74;90;23;18;49;44;67;39;3;37;99;23;40;2
T7RO,32;89;48;23;33;97;81;70;65;31;60;89;27;15;23;14;13;16;95;85;17;94;19;48;45;39;29;2;52;35;5;45;20;55;67;37;3;18;4;5;23;67;28;20;23;44;80;46;77;57;91;94;28;78;42;44;21;42;41;0;23;76;61;37;64;32;93;85;64;42;69;50;74;19;2;18;69;6;64;4;26;63;81;10;19;19;11;76;80;52;45;10;94;15;22;39;60;19;32;18
HIV1,53;72;13;56;34;22;32;91;63;20;72;24;66;98;31;87;50;96;23;96;34;70;12;43;37;22;4;79;20;4;57;50;26;83;11;40;1;38;56;81;17;3;22;10;91;29;77;24;92;1;63;72;0;43;20;78;70;35;78;65;94;10;93;77;58;31;28;36;74;46;58;27;70;12;45;44;22;38;97;98;83;44;63;37;25;39;44;64;5;75;38;77;40;79;99;71;13;54;73;31
UJXN,40;55;41;52;60;44;54;57;50;74;51;48;52;42;65;78;57;57;69;22;47;49;43;43;39;60;32;42;58;66;64;40;44;58;42;1;63;47;22;58;58;69;42;32;87;56;32;64;56;43;81;37;34;40;51;35;50;62;8;60;47;68;18;39;44;79;61;59;23;39;45;37;49;32;50;75;42;56;50;30;46;58;43;50;44;52;66;22;46;58;56;54;43;41;52;32;37;62;59;43
CJ7B,59;53;77;67;36;22;59;47;61;53;38;44;21;37;44;25;50;68;35;41;43;64;46;69;57;38;69;55;31;40;50;41;48;32;46;51;55;35;51;47;53;42;34;72;63;28;72;57;65;47;64;55;36;74;71;71;48;41;52;28;52;36;61;60;77;42;51;45;56;59;43;31;44;40;34;58;56;48;38;35;47;38;69;59;43;33;44;54;69;47;61;43;44;47;51;37;26;49;65;38
SGNY,50;46;83;1;9;22;7;10;57;76;38;58;43;71;76;0;2;47;18;77;47;66;6;19;71;72;75;73;27;16;42;85;91;79;13;17;91;46;24;90;46;96;99;97;92;72;96;72;99;65;14;9;82;27;37;59;79;22;56;30;67;51;69;81;49;0;77;11;51;9;70;34;13;5;65;17;40;70;0;60;54;56;69;90;70;93;77;64;38;3;93;21;49;61;47;11;15;68;93;15
A3ZU,34;59;45;39;82;45;14;65;82;58;17;16;66;72;59;47;87;80;72;66;61;97;93;52;88;75;5;17;43;76;69;66;50;73;69;70;31;90;17;69;8;71;45;97;28;66;53;20;20;14;44;25;92;67;63;66;50;17;22;75;63;68;4;98;61;21;2;50;46;90;54;36;88;31;49;32;17;85;54;61;86;9;53;99;83;14;33;5;75;65;15;37;35;49;73;36;80;39;42;0
WZKA,38;13;86;43;10;0;52;73;26;48;19;80;25;21;92;75;4;81;9;75;49;35;34;77;67;22;43;16;7;48;92;79;0;38;39;43;95;47;29;55;38;95;80;67;43;17;85;81;53;42;39;54;71;59;16;18;36;87;84;87;72;41;95;32;17;68;63;35;42;24;72;75;61;21;9;84;36;52;13;37;83;71;18;92;72;30;17;90;71;96;70;43;97;95;63;56;37;3;14;56
X1E8,80;27;81;51;67;0;80;1;58;49;53;26;27;16;52;31;23;61;64;41;44;84;40;45;25;89;7;39;90;94;65;61;7;32;52;28;32;52;72;13;24;93;3;29;60;78;5;91;79;57;31;95;75;96;87;92;69;41;28;64;59;56;68;92;97;77;85;99;79;7;84;44;88;29;45;79;34;17;99;6;43;31;11;61;9;44;41;40;79;78;71;9;52;65;31;64;52;28;40;81
A62Z,58;48;44;78;49;33;15;29;29;28;41;17;46;56;20;29;50;52;27;39;62;41;44;54;45;66;49;26;16;42;29;49;32;32;32;45;48;45;56;57;57;37;48;52;52;15;37;41;59;64;29;37;19;41;42;38;51;31;81;32;62;38;25;29;47;46;36;42;44;45;51;14;72;28;34;49;24;43;48;29;26;35;32;38;40;40;32;55;37;32;62;54;51;61;49;36;61;17;44;47
VG5W,34;10;47;54;56;59;33;2;13;64;90;93;80;88;38;93;54;14;46;13;49;99;66;89;24;71;92;13;57;53;63;9;18;49;14;59;41;0;71;86;6;66;65;59;15;97;74;12;80;78;58;49;92;29;89;46;81;43;59;46;64;48;30;66;89;43;72;19;71;65;4;98;87;97;0;18;80;27;13;96;86;48;79;82;43;94;24;34;28;6;64;42;24;46;18;30;0;74;62;10
Z5PE,68;91;69;29;54;64;20;99;60;74;88;88;39;58;83;82;79;21;38;12;22;46;63;56;23;76;66;88;93;39;18;32;91;31;47;36;2;17;59;62;77;42;38;23;29;3;31;10;54;71;68;83;83;13;5;33;46;62;34;75;7;19;84;6;35;48;3;36;68;91;21;46;32;52;61;99;72;55;99;16;12;72;5;72;92;88;8;25;9;44;22;14;70;55;23;80;99;38;62;32
E0GX,64;90;23;49;61;45;25;89;45;82;58;98;59;41;12;50;94;57;95;9;51;16;48;62;45;62;40;46;21;56;44;87;36;38;32;64;95;73;45;3;58;47;44;46;97;40;54;46;71;5;39;52;4;36;56;66;18;52;64;50;56;97;90;15;68;76;57;21;35;48;81;3;28;99;27;7;14;12;43;74;42;18;98;56;76;78;0;14;54;68;11;63;68;64;47;36;31;89;13;4
E0CO,32;88;42;48;46;10;42;36;39;83;66;75;14;94;5;64;36;26;80;21;8;58;78;92;80;96;19;50;3;64;14;4;16;26;62;8;95;97;1;24;68;40;4;38;5;12;63;71;29;32;31;87;28;69;57;16;45;89;38;99;24;42;84;24;23;97;71;8;71;54;58;28;74;27;97;10;92;40;30;17;13;94;83;79;57;88;58;2;33;63;56;43;2;77;75;47;95;94;57;77
OKZX,70;79;6;21;17;89;22;27;91;3;28;20;78;82;30;70;86;34;35;47;72;25;94;47;54;77;73;46;24;79;46;66;96;11;58;55;17;56;85;38;41;52;38;64;10;85;32;34;60;55;93;15;10;14;27;22;15;69;84;85;28;85;37;3;96;24;24;78;39;9;17;86;11;8;52;83;16;67;12;13;11;5;28;1;44;92;55;88;82;66;2;48;97;8;11;81;86;6;69;73
DHVL,91;40;16;67;84;97;65;89;84;3;50;19;42;68;47;11;46;80;81;89;8;91;91;99;69;94;83;88;56;38;34;32;30;59;80;58;4;45;20;59;18;97;8;59;5;54;41;95;21;36;97;54;6;31;97;74;73;2;99;70;24;89;86;29;98;1;62;30;48;10;50;11;9;95;32;77;30;8;76;90;95;40;41;10;5;83;42;8;61;10;60;37;58;43;73;75;67;48;93;79
J5LR,64;58;75;25;53;74;20;64;92;17;51;29;0;23;39;91;74;18;14;72;66;52;47;59;13;83;12;22;36;49;29;72;92;92;74;92;76;2;20;62;10;77;32;64;66;2;17;34;97;70;4;95;84;8;5;63;0;10;9;14;67;71;70;86;2;3;32;89;80;45;48;42;54;55;74;58;44;32;76;12;79;26;73;54;81;3;8;40;95;57;22;38;21;67;75;41;61;12;98;95
Y4D0,53;76;17;60;71;65;0;13;94;22;11;61;45;93;68;22;85;89;45;60;53;67;96;49;18;44;21;54;21;26;44;48;18;71;33;1;74;97;62;48;27;20;92;96;42;38;42;45;79;20;8;77;10;99;84;69;63;6;19;12;43;95;6;62;61;18;83;18;36;6;20;91;67;51;36;0;70;20;46;58;91;1;14;19;80;6;86;88;0;3;42;82;52;9;44;54;17;18;64;47
EO49,78;54;73;50;30;38;21;46;44;26;78;70;39;31;36;23;52;53;11;68;43;85;27;15;13;44;12;94;29;92;29;83;74;86;51;59;45;39;59;2;8;28;74;97;91;82;57;10;72;68;21;45;87;52;67;33;56;24;14;97;84;37;39;24;53;43;94;84;35;21;79;59;17;85;91;37;46;79;98;7;45;21;25;32;40;86;93;77;65;21;39;31;68;59;15;61;86;10;85;42
HJ0O,33;99;66;83;67;98;75;60;37;24;76;22;70;20;41;86;24;90;92;13;74;49;35;7;78;85;30;6;37;30;0;8;8;2;53;88;90;4;10;48;16;80;57;53;9;57;11;37;58;23;83;31;33;47;21;89;95;84;5;49;11;66;87;49;80;37;29;22;94;29;72;37;65;99;35;46;47;4;28;49;99;46;41;42;97;7;16;98;7;27;84;36;19;94;16;74;3;66;6;4
QOB4,3;46;76;14;40;55;7;31;31;76;16;44;32;61;79;95;88;24;64;52;5;84;36;76;74;69;93;95;20;42;80;52;3;98;57;54;13;16;34;0;14;58;29;91;80;20;68;32;61;71;86;9;7;32;88;28;44;83;89;31;37;92;52;8;73;53;81;9;22;76;99;81;56;13;73;53;77;51;18;45;94;67;36;71;4;33;98;90;51;51;94;4;52;82;43;30;5;52;38;62
CZEW,83;22;19;17;22;63;98;14;67;67;90;44;20;91;52;11;37;48;67;23;77;74;9;57;2;93;98;31;34;34;79;13;72;75;3;21;71;57;1;96;14;23;53;18;0;36;52;55;67;21;39;88;12;84;7;90;1;89;61;75;67;63;93;53;83;68;17;12;69;3;44;20;37;59;20;88;62;97;1;92;80;71;36;69;10;11;68;35;97;23;77;48;48;66;51;71;76;40;65;28
OGO6,46;32;56;54;37;32;11;65;86;84;45;96;15;25;17;81;67;38;46;18;51;46;69;76;88;46;92;95;97;9;38;24;36;63;96;26;30;43;61;11;41;82;41;78;5;96;73;5;62;83;86;45;42;78;35;40;91;43;99;8;48;58;32;30;25;34;63;57;60;35;12;8;4;38;9;16;38;12;78;66;51;57;49;34;1;98;77;52;87;95;5;44;4;47;15;99;78;37;74;84
CW9L,57;70;57;50;44;32;48;21;74;77;78;46;47;32;55;25;47;23;55;60;48;25;8;41;54;54;24;59;66;59;32;34;65;38;50;28;50;52;51;20;60;43;66;51;67;35;46;42;53;60;22;43;58;50;41;56;68;65;57;51;13;39;48;61;55;78;52;47;33;54;76;39;72;47;55;40;22;39;64;36;19;74;46;52;71;66;38;40;28;48;29;42;58;55;63;50;48;50;29;41
MBZN,43;63;25;50;58;29;1;18;4;4;90;44;93;30;21;91;85;54;34;1;73;71;22;60;47;9;34;18;91;63;89;52;60;80;42;86;45;79;27;42;34;19;14;64;23;85;22;33;43;10;70;7;37;16;14;28;0;71;43;12;34;29;2;14;20;95;13;48;56;96;50;18;92;53;25;25;15;19;5;8;10;48;82;32;61;41;22;70;84;90;13;26;96;52;8;4;95;15;35;50
G61O,20;64;98;87;21;15;68;4;66;69;12;90;28;92;82;6;80;5;16;37;68;72;37;76;27;48;35;80;16;53;93;43;62;87;3;93;45;44;90;62;96;23;67;25;57;92;36;10;97;60;40;72;13;29;97;89;18;78;48;56;72;41;44;58;51;59;78;99;51;22;25;27;39;50;39;72;36;9;25;77;75;29;93;61;13;0;61;4;36;32;51;7;48;97;44;0;68;38;50;48
KP2Z,83;9;43;69;41;46;73;51;36;69;76;86;28;48;29;78;70;77;42;84;5;40;62;92;54;9;62;38;35;84;36;41;44;41;46;7;89;11;13;94;55;21;32;36;22;67;17;29;79;87;36;39;36;67;92;79;53;76;55;71;6;2;77;41;11;67;92;53;75;70;26;47;62;4;88;56;30;41;72;7;41;45;35;41;62;87;38;26;49;80;82;71;37;41;30;77;21;7;53;88
EEO5,81;5;87;40;43;85;73;94;53;2;93;45;62;55;36;89;70;44;21;84;38;48;21;34;16;85;74;34;47;39;85;80;59;51;61;63;36;77;34;39;90;20;70;15;0;74;79;53;1;13;98;26;49;12;48;13;4;60;64;1;34;30;24;54;31;50;89;90;53;98;35;17;41;21;86;7;31;31;24;86;55;49;87;22;57;15;61;94;76;75;55;62;3;5;91;88;16;53;36;92
HDY9,10;73;71;77;98;29;47;12;31;46;12;14;42;46;88;63;84;31;68;51;63;58;63;24;12;55;99;98;7;53;79;58;96;67;53;69;62;17;48;17;29;52;50;6;28;24;37;94;2;68;48;51;40;9;9;89;20;36;1;37;88;50;4;78;82;11;55;68;92;91;80;40;0;21;45;84;22;85;2;60;13;80;85;97;0;92;99;15;71;11;26;32;23;46;42;3;11;61;17;36
C2ZJ,35;3;10;42;4;43;17;22;95;90;60;27;15;50;25;55;95;16;13;86;88;24;43;13;77;31;17;90;46;85;50;80;85;46;55;32;38;97;73;57;28;71;31;22;33;95;10;84;80;66;41;22;46;62;78;96;32;28;34;66;87;51;40;74;26;93;92;2;41;4;91;85;98;57;68;73;34;17;9;94;2;34;79;46;72;75;60;36;29;84;14;5;45;67;83;89;34;63;84;39
FMKV,48;87;24;0;81;42;12;10;21;26;49;49;46;42;7;21;19;23;55;23;35;36;38;7;80;70;19;95;75;52;13;77;82;75;9;93;38;28;82;76;38;92;91;1;56;45;22;85;71;30;11;91;3;93;92;46;50;41;0;3;11;15;5;43;5;98;11;25;85;62;60;70;61;0;87;14;35;64;29;22;98;63;87;99;63;73;30;91;19;42;81;57;85;85;41;56;4;1;10;27
BMUN,75;81;78;36;64;3;2;10;90;27;91;60;6;16;1;30;23;26;48;9;19;22;82;76;57;37;75;35;71;48;78;28;66;86;25;51;16;58;28;91;70;89;31;75;64;28;46;72;91;3;43;24;78;53;84;96;72;47;74;35;73;28;86;62;63;27;78;40;2;69;75;83;37;40;46;98;0;17;74;10;99;45;79;4;87;81;77;1;0;87;71;65;83;90;57;97;51;79;29;4
P2GW,60;54;29;1;46;34;33;28;92;42;58;63;52;35;24;44;34;25;28;21;42;24;14;45;17;35;50;51;49;64;35;52;63;15;39;15;45;17;44;64;48;43;21;1;70;46;63;55;29;12;24;1;62;38;28;32;34;39;59;26;32;35;57;87;23;75;53;27;67;39;62;26;29;75;19;26;30;50;42;62;45;59;48;20;37;45;29;52;63;50;39;53;38;83;30;60;46;25;28;33
X9MJ,28;66;9;21;26;50;26;41;68;89;49;32;43;48;87;86;85;87;71;52;82;25;48;46;24;9;82;39;18;16;97;16;49;59;6;6;7;60;80;45;94;21;86;41;74;78;2;65;59;73;2;71;26;29;54;55;25;35;7;24;46;24;95;37;5;47;75;41;59;99;7;53;44;42;84;43;43;18;48;60;98;25;34;48;45;4;68;90;85;0;23;40;98;16;22;36;4;59;84;0
RZ6X,16;37;59;94;7;22;63;92;52;72;0;21;94;99;46;80;66;44;59;36;39;7;95;5;67;84;41;23;48;46;43;44;7;54;9;21;99;82;53;57;86;14;54;8;58;97;74;54;43;28;2;92;9;40;27;62;29;14;15;36;77;40;47;95;50;24;91;83;49;37;70;78;42;45;13;72;29;41;3;59;10;68;60;74;48;80;51;81;11;40;77;5;56;83;52;46;30;19;61;66
I69K,57;35;19;40;22;33;40;4;73;4;90;30;58;15;63;40;28;14;53;68;44;44;66;31;15;60;66;15;37;93;4;5;71;44;50;75;11;8;23;44;65;52;38;78;18;45;9;55;86;20;60;18;11;24;36;68;22;93;85;70;89;68;76;92;66;27;69;12;88;77;25;43;76;19;84;5;59;86;24;97;67;9;6;18;51;64;12;81;41;71;71;97;99;92;43;5;35;28;90;90
BJ4X,48;7;97;21;3;12;73;46;68;33;86;3;86;16;99;0;36;63;50;66;63;60;30;2;8;90;66;24;3;32;5;5;85;77;71;79;20;86;77;46;53;15;36;28;9;76;26;74;45;68;82;7;53;69;79;31;92;36;61;32;58;12;48;85;42;18;53;95;35;83;15;45;11;89;23;72;88;0;61;64;27;70;7;71;18;3;35;48;53;11;14;29;2;10;7;22;47;21;71;45
XQAB,39;84;89;94;27;22;17;22;96;94;66;36;85;88;75;72;40;85;84;37;21;41;94;90;32;45;33;28;96;40;64;6;20;71;51;48;60;54;30;43;70;67;65;0;71;33;3;44;70;94;14;11;26;18;3;44;60;44;47;0;52;40;93;28;50;67;13;58;55;70;19;1;53;34;2;61;60;97;8;69;17;54;30;23;9;47;0;18;63;32;16;79;7;85;73;62;80;44;52;89
J4R9,27;48;83;47;18;43;90;10;81;95;94;87;89;70;81;86;24;30;22;17;12;97;44;25;64;34;11;30;13;39;32;22;0;47;9;42;91;66;19;44;53;16;58;61;80;77;31;18;18;52;68;55;0;92;80;92;56;84;49;16;81;22;12;4;17;81;65;68;67;37;96;65;70;22;27;11;19;6;34;87;67;4;65;66;13;64;18;56;99;87;51;75;79;17;91;37;87;95;73;61
F2YI,61;49;85;58;44;39;80;76;48;91;51;22;46;27;1;75;1;50;51;31;35;32;4;10;36;1;19;70;57;45;59;53;38;41;86;56;24;51;44;56;104;14;51;78;43;43;26;9;82;24;74;31;44;43;79;50;76;47;75;81;36;44;40;33;77;83;40;62;65;53;78;61;30;25;47;42;41;61;56;39;55;30;44;34;42;65;66;50;48;84;70;48;41;38;59;62;53;39;78;68
XEKT,38;13;49;95;40;78;64;48;9;43;41;26;89;91;68;42;5;54;19;64;31;74;40;26;26;67;40;58;25;91;77;47;23;1;0;71;77;15;73;88;45;16;76;92;76;48;72;4;99;15;95;36;9;4;90;50;88;90;79;49;23;78;89;41;21;80;91;25;86;57;46;71;83;90;20;74;34;26;54;6;67;18;22;2;1;37;58;90;26;40;94;87;71;8;96;60;4;3;95;2
KRUZ,90;97;84;54;64;37;46;93;44;34;27;90;11;63;1;76;90;32;95;53;53;92;15;22;63;22;59;16;40;61;18;64;43;99;70;8;77;20;77;94;50;12;14;46;19;27;38;80;78;30;53;20;99;66;95;46;15;37;28;54;3;45;80;32;2;41;27;14;12;99;93;54;89;96;6;87;74;91;22;9;70;5;95;25;44;59;92;95;81;43;71;99;2;0;35;19;1;79;16;39
UQ6M,54;38;27;19;54;81;34;31;47;45;54;51;50;38;26;56;41;48;46;18;13;76;51;63;86;38;46;39;42;44;50;21;62;28;23;55;36;30;59;52;38;41;41;39;53;56;41;48;62;60;58;61;27;25;28;20;71;46;43;39;36;42;26;51;23;30;21;55;22;50;41;23;61;44;46;35;50;37;28;41;60;49;25;46;60;42;41;86;49;29;85;49;48;27;40;31;35;41;50;68
QEL9,65;12;42;66;4;28;34;16;45;41;63;91;99;16;28;64;46;11;56;95;8;79;85;95;35;76;76;2;55;33;74;76;45;89;26;56;2;82;64;91;15;94;30;60;21;59;74;85;25;60;69;25;57;73;11;80;54;22;91;3;7;85;10;40;43;80;53;14;96;86;12;59;8;73;2;27;85;69;10;89;20;18;47;9;49;68;65;0;19;44;48;65;40;18;43;69;32;85;34;61
AHXR,81;24;19;55;88;7;82;3;12;33;82;47;83;29;92;38;1;38;27;61;43;95;5;7;21;73;62;79;96;22;73;57;49;65;54;54;9;76;95;69;98;25;51;42;95;45;57;23;69;91;67;82;13;81;46;69;6;50;9;53;88;48;7;18;22;60;3;94;14;71;65;97;27;76;62;28;40;77;75;73;96;65;98;66;14;39;22;68;23;80;65;28;2;23;25;48;52;58;77;23
SIY8,41;83;58;28;34;24;53;43;85;67;41;80;13;97;42;75;33;50;67;14;5;40;19;80;69;52;63;68;17;47;32;39;49;84;99;69;40;55;11;7;52;66;81;25;85;25;88;2;60;61;64;41;46;18;13;92;2;1;54;80;75;65;27;43;59;26;93;78;42;76;45;15;59;6;12;84;10;42;78;71;46;14;73;41;6;42;41;94;75;97;74;90;8;43;2;22;75;56;74;3
YAA5,7;32;51;37;46;53;47;44;67;9;12;67;9;83;91;93;13;44;88;63;13;26;93;47;90;7;62;7;0;32;17;10;60;31;96;45;2;9;90;72;65;68;7;16;52;92;79;29;66;4;83;76;74;28;81;58;25;48;38;90;82;4;41;5;50;18;94;97;84;80;44;7;95;47;40;73;34;15;28;88;17;2;45;67;88;15;30;7;5;95;53;42;74;78;63;23;84;12;72;51
IF3O,67;91;19;23;12;31;61;34;43;72;45;1;4;76;5;46;11;30;74;85;39;49;32;18;99;35;95;15;61;7;37;39;51;98;4;10;79;29;11;78;42;99;45;7;94;81;79;1;30;99;44;58;75;35;51;87;24;50;11;7;74;47;14;28;34;19;1;86;57;75;52;74;67;17;87;64;7;2;12;59;87;97;24;71;87;29;66;77;17;25;95;49;52;97;41;77;93;98;89;5
E1TV,28;9;67;56;56;20;62;59;16;82;94;41;80;6;6;95;99;54;87;10;17;66;19;55;13;9;12;44;28;10;72;47;46;64;30;96;84;59;55;63;4;35;83;8;46;61;63;79;99;4;92;80;80;81;1;95;0;3;89;94;15;9;36;31;16;28;78;45;15;16;51;24;52;19;66;5;67;89;23;77;45;74;39;17;91;52;8;98;99;49;98;95;24;29;47;83;3;84;34;39
WAPJ,87;81;23;74;15;18;2;18;71;66;66;63;8;81;21;15;13;22;68;95;79;52;26;62;53;96;34;69;53;10;21;81;1;23;73;57;16;7;10;39;29;97;48;0;15;71;74;64;38;68;10;8;58;33;33;56;81;1;22;89;8;5;71;68;87;58;61;93;42;78;62;94;17;99;48;20;94;72;59;68;14;18;32;37;26;63;50;1;66;58;7;22;69;66;69;43;95;16;18;67
TF1Z,92;42;67;41;21;70;71;3;62;93;23;25;23;35;63;32;68;26;8;33;94;47;34;35;59;38;9;0;19;34;29;88;24;89;74;9;41;71;32;77;87;93;60;54;9;46;68;96;98;74;6;51;73;33;93;54;25;63;7;91;87;22;75;10;37;71;79;34;25;39;58;2;83;33;77;77;80;65;91;84;64;23;52;65;39;61;35;9;0;35;16;48;10;21;77;33;97;4;99;62
QWOS,25;32;53;59;12;19;2;87;43;82;75;5;31;97;52;26;98;44;22;23;36;36;84;52;6;74;82;91;44;75;48;20;34;2;57;22;86;2;78;83;4;47;1;4;58;40;11;96;67;96;78;94;36;6;68;68;51;79;82;95;44;2;29;69;85;6;55;58;61;40;2;38;9;73;30;58;87;80;76;73;97;54;55;62;6;93;50;16;64;43;45;40;31;52;10;12;46;70;4;81
PW9U,22;16;37;41;80;74;40;38;97;48;25;34;94;76;59;1;50;38;75;44;43;52;74;68;88;74;95;83;16;54;20;80;47;81;79;8;42;7;85;81;73;36;37;82;38;18;38;2;17;92;84;54;64;26;6;86;4;36;58;36;57;37;56;64;23;44;25;91;71;86;96;71;90;0;31;1;53;72;53;10;57;30;31;44;25;0;21;81;99;63;0;70;19;19;22;49;36;30;90;21
S89U,48;60;7;77;7;66;5;43;49;58;7;40;59;24;11;76;63;26;32;54;85;89;57;31;45;3;33;27;5;34;2;85;10;18;76;67;77;44;28;0;72;27;2;66;99;92;3;24;57;18;99;84;96;9;40;19;86;86;21;50;28;93;38;21;53;91;61;63;73;51;65;37;77;49;71;55;51;25;64;37;38;46;1;35;3;99;9;81;71;28;20;46;42;26;97;56;25;36;96;74
OMFF,97;3;52;71;64;24;68;53;17;8;50;36;21;46;45;58;45;72;16;88;58;53;48;24;51;45;8;7;12;65;48;11;0;17;83;33;40;51;41;60;85;17;20;70;73;93;73;48;39;75;7;54;50;20;89;97;28;55;58;89;54;1;51;27;57;1;32;68;1;55;87;65;1;61;78;65;55;96;83;45;76;29;83;83;93;27;77;18;15;82;2;27;13;83;78;69;72;90;32;87
SWYK,13;83;63;8;44;80;33;71;90;93;94;87;88;62;44;82;52;10;57;79;92;28;27;57;4;63;27;16;59;59;80;70;0;74;74;67;52;75;73;70;6;56;28;43;80;16;66;97;89;67;45;69;84;79;37;9;92;1;88;12;41;13;4;23;48;75;7;5;99;90;64;8;76;79;13;35;44;47;93;29;28;78;27;11;80;40;78;67;61;22;29;29;89;2;31;54;20;97;32;85
LLDM,69;67;53;89;86;8;88;7;66;71;94;77;53;72;62;43;12;39;84;27;59;54;99;77;70;13;45;52;47;38;23;58;62;85;11;80;13;87;54;53;51;60;18;92;41;34;33;47;25;61;57;95;47;89;20;39;61;82;88;4;25;29;55;81;83;15;52;42;58;47;67;55;33;97;15;12;75;30;88;43;50;0;99;60;22;66;74;57;58;41;4;79;29;83;41;51;22;61;64;55
TN6V,0;0;300;326;0;343;390;0;328;307;0;308;244;0;299;0;120;0;0;0;394;0;0;308;0;0;412;0;306;0;0;388;0;236;438;0;0;215;226;333;197;0;149;0;423;218;0;0;464;283;0;308;0;267;0;228;0;282;0;0;207;347;0;388;288;0;308;279;0;373;386;0;0;297;0;374;0;304;0;263;0;0;0;346;0;302;169;388;0;0;0;467;0;255;199;0;0;0;223;0
ZAXW,51;13;17;58;52;48;57;67;69;19;50;61;11;41;56;29;9;19;59;31;49;71;15;61;41;13;46;38;49;15;24;5;33;48;44;53;44;21;51;70;65;40;44;38;44;34;20;56;71;10;12;19;44;69;27;51;36;19;21;19;40;74;41;31;16;53;86;73;56;12;8;22;35;37;77;68;58;26;50;45;56;37;61;48;56;40;54;56;48;41;31;91;75;78;38;55;61;11;56;28
QH83,63;50;89;58;85;62;4;27;43;94;69;63;36;26;68;55;95;10;61;79;1;0;79;89;93;53;78;25;26;77;82;18;52;61;55;32;20;11;47;97;54;53;59;56;58;76;43;33;63;20;65;74;61;81;1;30;61;84;99;43;47;36;37;28;52;44;91;33;86;29;25;0;77;78;2;52;79;12;4;15;28;37;11;94;17;69;55;6;79;91;65;44;65;70;93;4;59;27;96;6
VS60,93;96;41;63;5;29;22;92;30;23;19;30;49;21;24;79;58;6;21;18;75;72;82;50;97;44;20;80;85;8;82;56;38;62;84;11;85;89;32;16;41;98;27;49;59;0;50;41;31;13;70;63;93;9;49;86;38;2;28;64;74;57;20;86;63;39;57;90;65;40;53;72;42;42;92;31;80;92;49;91;82;66;11;84;88;68;54;27;36;65;33;93;33;89;52;94;73;48;98;91
WX8Q,4;1;64;91;97;76;40;45;0;50;57;43;8;34;19;51;49;5;25;42;46;18;57;17;11;22;27;6;40;98;98;11;9;50;51;90;8;18;7;29;69;72;23;93;13;18;47;59;18;27;28;39;98;93;83;1;11;25;96;82;24;86;83;19;79;49;67;94;39;2;17;30;53;5;28;37;42;4;43;37;79;73;90;15;61;4;47;36;43;77;1;7;27;80;68;0;99;34;28;99
MOOR,75;84;91;96;96;87;53;71;13;42;6;29;49;42;20;70;29;20;48;65;5;58;64;93;95;29;61;18;2;37;93;68;58;5;94;63;79;75;49;58;4;56;27;5;71;69;90;5;3;21;11;35;29;23;20;82;79;76;93;87;66;42;41;34;40;92;27;78;4;38;54;86;98;77;35;19;79;72;57;39;61;26;48;72;11;96;39;86;53;56;15;55;79;43;45;81;48;84;91;90
RTVX,75;46;64;48;11;90;13;91;11;78;58;64;33;59;68;36;25;53;38;48;89;10;8;94;51;87;65;93;13;43;88;56;75;91;12;68;39;95;40;29;46;89;87;38;79;24;55;49;78;73;93;55;84;27;5;53;10;22;73;43;60;40;29;35;63;52;45;86;18;4;66;63;58;34;30;93;9;19;35;54;19;35;60;2;72;54;5;26;37;24;12;27;53;37;77;59;76;32;86;15
A2U2,39;66;25;94;71;22;38;26;32;30;73;79;58;65;74;51;33;26;93;42;9;33;71;82;81;40;37;51;76;50;29;44;37;15;50;38;62;74;23;62;84;95;20;43;26;8;14;38;39;90;36;38;37;10;86;88;64;18;70;67;72;58;1;25;1;23;53;10;29;56;1;35;80;53;27;64;3;17;47;90;49;60;36;59;96;85;24;20;33;43;55;89;12;46;61;58;82;49;46;66
ARSR,83;22;73;49;61;44;17;71;34;79;4;42;82;60;62;15;71;64;50;17;23;46;62;95;45;19;7;64;68;83;92;71;27;17;22;43;10;29;10;88;38;71;95;73;68;85;46;53;40;46;80;40;82;18;23;31;72;82;49;76;3;88;90;73;81;80;53;44;92;90;88;76;70;43;69;79;25;63;88;91;73;26;42;40;36;80;30;11;49;24;41;65;30;24;61;92;33;10;99;31
JQF1,43;34;40;37;38;62;25;31;31;38;50;49;41;64;86;43;104;36;48;73;83;66;91;64;54;61;69;35;45;64;56;58;45;61;19;45;63;53;62;47;24;73;55;16;41;40;29;77;17;74;51;52;62;69;24;44;19;30;44;35;50;64;51;60;51;32;66;43;41;52;39;19;55;74;51;46;78;37;41;47;52;54;51;31;65;39;43;47;54;33;25;38;41;53;54;36;53;66;33;40
